Date,Melt Index- Lab,Hydrogen Concentration,Alkyl,Catalyst,Electron Donor,Hydrogen Flow,Propylene,Recycle Gas ,Density, Level,Production Rate,Residence,Catalyst Activity,Reactor Solids,Total BTU's,Agitator Amps,Al/Ti Ratio,Alkyl/Donor Ratio,Reflux Liquid Flow,Reactor PSIG,Lower Jacket temp,Btms Temp.,Reactor Temp
4/5/2004 0:50,,,14.8,8.9,2.3,596.1,288,256206,0.5,61.8,44015.1,60.8,20015.6,57.6,38293156,181.1,100.3,9.6,1331.8,464.1,166.2,166,166.5
4/5/2004 1:00,,,15,8.2,2.5,545.1,282.2,248807.7,0.5,62.5,44048.3,62.6,20564.8,58.9,38322028,179.3,91.3,10.4,1335.2,464.1,166.1,166,166.5
4/5/2004 1:10,,,14.8,9.4,2.7,537.9,279.2,263721.1,0.5,61.6,44621.1,63.7,17566.7,61,38820340,179.3,95.1,9.7,1359.1,464,166.1,166,166.5
4/5/2004 1:20,,,15,9.5,2.4,623.2,275.1,263160.5,0.5,60,44310.5,63.2,17473.3,60.4,38550096,180,105.5,9.5,1369.6,464,166.1,166,166.4
4/5/2004 1:30,3.7,684,14.9,9.1,2.6,607.6,280,251905.1,0.5,58.8,45037.5,62.5,19013.2,60.4,39182640,189.7,104.1,10.5,1377.5,464,166.1,166,166.5
4/5/2004 1:40,,,14.9,8.6,2.6,542.6,288,276168.7,0.5,58.6,45477,61.9,20701.4,60.3,39565016,183.5,94,9.3,1388.7,463.9,166.1,166,166.4
4/5/2004 1:50,,,15,8.1,2.4,572.7,296.3,259589.1,0.5,59.1,46021.3,60.7,21759.7,60.1,40038496,187,91.3,10,1415.2,463.9,166.1,166,166.4
4/5/2004 2:00,,,15,9.6,2.6,586.5,288,272356.3,0.5,59.8,46382.9,61.1,18947.6,60.9,40353136,185.6,97.8,9.4,1409.3,463.9,166.1,166,166.4
4/5/2004 2:10,,,15,9.5,2.4,570.2,287.7,249675.6,0.5,60.5,47326,61.2,19884.4,61.9,41173604,184.4,104.8,10.2,1445.5,463.8,166.1,166,166.4
4/5/2004 2:20,,,14.8,8.7,2.7,535.9,288.9,254986.7,0.5,58.6,46751,61.3,20656.5,61.4,40673380,186.1,94.7,9.5,1446.7,463.8,166.1,166,166.3
4/5/2004 2:30,,,15,8.2,2.4,629.2,297.7,257332.1,0.5,58.4,47004.4,59.4,22764.7,59.8,40893792,184.7,92.7,10.2,1436.1,463.8,166.1,166,166.3
4/5/2004 2:40,,,14.6,9.5,2.7,571.6,299.9,274744.4,0.5,58.4,46926.3,58.8,19826.4,59.4,40825884,186.6,97.9,9.4,1445,463.7,166.1,166,166.3
4/5/2004 2:50,,,14.8,9.3,2.3,549.3,299.5,258291.3,0.5,60.5,46626.3,59.7,19990.3,59.1,40564912,185.8,103.2,9.7,1418.4,463.7,166.1,165.9,166.3
4/5/2004 3:00,,,15,8.8,2.6,523.5,291.6,245766.3,0.5,61,45542.4,61,20890.3,58.7,39621848,185.9,94.7,10.2,1375.1,463.7,166.1,165.9,166.1
4/5/2004 3:10,,,14.9,8.4,2.5,615.4,294,245847.3,0.5,61.2,44880.9,60.9,20252.1,58,39046396,185.3,93.8,9.2,1374.9,463.6,166.1,165.9,166.2
4/5/2004 3:20,,,14.9,9.5,2.4,588.9,292.4,254356.6,0.5,60.1,44287,60.6,18197.8,57.4,38529684,177.8,99.3,10.5,1350,463.6,166.1,165.9,166.3
4/5/2004 3:30,3.9,702,15,9.2,2.6,557.8,290.1,244052.7,0.5,60,43974.2,60.2,19323.9,57.3,38257544,182,106.8,9.6,1309.2,463.6,166.1,165.9,166.3
4/5/2004 3:40,,,14.8,8.8,2.3,513.9,289.9,254329,0.5,60.5,43322.8,59.9,20577.3,56.2,37690872,178.2,96.3,9.5,1310.6,463.6,166.1,165.9,166.3
4/5/2004 3:50,,,14.9,8.2,2.5,599.2,286.8,257717.9,0.5,61.2,42243,61.3,19790,56.1,36751424,177.3,89.7,10.5,1309.9,463.5,166.2,165.9,166.4
4/5/2004 4:00,,,15,9,2.6,580.5,280.1,250823.6,0.5,61.9,42356.2,62.4,17911.7,57.1,36849856,175.5,95.5,9.3,1269.7,463.5,166.2,165.9,166.3
4/5/2004 4:10,,,14.8,9.8,2.4,544.4,274.7,244856.8,0.5,62,44440.2,63.2,17777.9,60.4,38662932,180.2,99.1,9.8,1318.7,463.5,166.3,165.8,166.2
4/5/2004 4:20,,,15,9.3,2.6,537.3,272.9,260173.8,0.5,59.6,43454.8,62.4,18050.9,59.4,37805704,180.3,107.3,10.2,1328.6,463.4,166.3,165.8,166.3
4/5/2004 4:30,,,15.2,9.1,2.7,552.9,276.7,268835.7,0.5,58.4,42749.5,61.7,18964.3,57.6,37192068,170.6,92.2,9.1,1292.8,463.4,166.4,165.7,166.4
4/5/2004 4:40,,,15.7,9,2.5,567.7,281.5,256028.3,0.5,58.8,42950,60.9,19594.8,57.7,37366536,167.8,90.8,9.8,1290.7,463.4,166.6,165.7,166.4
4/5/2004 4:50,,,15.9,8.9,2.7,546.2,286,265732.7,0.5,59.8,42369,60.2,18601,56.1,36861068,164.3,91.8,9.9,1328.3,463.3,166.9,165.7,166.4
4/5/2004 5:00,,,15.6,8.9,2.7,521.7,279.6,263175.6,0.5,61,42079.3,61.5,18083.9,56.8,36608952,164.2,89.7,8.9,1292.1,463.3,167.1,165.6,166.4
4/5/2004 5:10,,,15.8,9.5,2.5,569.1,274,282979.8,0.5,61.8,42044.3,61.4,17217.4,56.9,36578564,161.3,94.7,9.7,1242.5,463.3,166.9,165.6,166.4
4/5/2004 5:20,,,16.6,10.3,2.7,599.8,269.6,268127.4,0.5,61.4,41479.3,62.9,15219.2,57.9,36087000,162.1,99.2,10.9,1255.3,462,166.8,165.6,165.7
4/5/2004 5:30,3.9,724,16.5,10.6,2.8,533,263.9,273186,0.5,61.4,42441.7,63.3,15227.1,59.3,36924312,160.6,97.3,9.6,1290.9,462.7,166.7,165.5,165.8
4/5/2004 5:40,,,16.2,10.6,2.7,519.9,266.6,270378.2,0.5,59.8,42432.4,62.8,15280.5,60,36916200,155.2,99.2,10.6,1275,462.2,166.4,165.4,165.7
4/5/2004 5:50,,,16.7,10.3,2.7,609.9,275,263684.8,0.5,58.4,42086,61,15674.4,58.2,36614820,157,96.2,9.9,1241.2,461.8,166.2,165.4,165.7
4/5/2004 6:00,,,16.6,10,2.7,551.7,277.5,274178.7,0.5,58.6,41471.5,60.5,16041,57.3,36080240,155.6,95.8,10.6,1266.2,461.4,166.1,165.3,165.7
4/5/2004 6:10,,,16.5,9.6,2.7,518.6,278.4,261611.3,0.5,59.6,41043.2,59.6,17151.9,56.1,35707560,153.6,92,9.4,1265.1,461.7,166,165.3,165.8
4/5/2004 6:20,,,16.4,9.2,2.8,509,274.1,270132.6,0.5,61.8,41297.9,60.2,17880.1,56.6,35929176,156.4,88.3,10.3,1237,462.1,165.8,165.2,165.8
4/5/2004 6:30,,,16.3,9.4,2.7,578.7,265.8,279789.1,0.5,61.2,41184.9,61.8,17564.8,58.2,35830840,153.8,91.3,9.5,1280.5,462.5,165.7,165.2,165.9
4/5/2004 6:40,,,18.2,10.9,3.1,552.9,267.2,263800.4,0.5,60.3,42638.4,61.9,15502.1,60.3,37095400,153.4,96.7,10.4,1313,462.9,165.7,165.2,165.9
4/5/2004 6:50,,,18.4,11.3,2.8,509,273.2,279253.3,0.5,58.2,44202.3,61.3,15638.8,61.4,38456016,153.6,106.4,9.8,1376.6,462.5,165.6,165.1,166
4/5/2004 7:00,,,18.3,11.8,3.2,541.9,281,270059.4,0.5,56.4,45087.3,58.6,15657.5,60,39225916,157.8,100.3,9.8,1364.5,462,165.5,165.1,165.9
4/5/2004 7:10,,,18,11,3,603.4,291.4,265505.2,0.5,57.2,46223.3,57.8,17128,60.1,40214228,157,94.9,10.3,1413.5,461.6,165.4,165.1,165.9
4/5/2004 7:20,,,18,10.4,3.1,547.5,295.6,275160.5,0.5,57.6,46251.7,56.6,19043.6,58.9,40238968,163.8,91.2,10,1395.7,459.2,165.3,165,165.5
4/5/2004 7:30,3.8,718,18.2,10.5,2.8,531.9,297.2,268814,0.5,59.8,47849.4,57.6,19196.9,60.5,41628992,163,93.3,10,1438.6,459.4,165.3,165,165.6
4/5/2004 7:40,,,16.6,9.8,3.1,588.9,296.6,256211.2,0.5,61.2,47481,58.3,20183.4,60.3,41308512,169.7,93.8,9.4,1433.5,459.6,165.3,165,165.4
4/5/2004 7:50,,,16.5,10.1,2.9,580.5,292.8,274947.7,0.5,61.4,47302.8,59.6,19535.4,60.7,41153476,171.5,97.6,8.8,1423.5,459.9,165.3,165,165.3
4/5/2004 8:00,,,16.5,10.5,3.2,519.2,291,275604.1,0.5,61,47355.5,60.4,18266.2,62,41199288,174.9,103.6,9,1434.4,460.1,165.3,164.9,165.4
4/5/2004 8:10,,,1.4,10.7,2.9,529.9,289.3,270209.5,0.5,60.1,46935.6,60.9,17064.1,61.8,40834004,178.2,8.9,0.8,1424.7,460.4,165.2,164.9,165.3
4/5/2004 8:20,,,BAD-LOW ,10,3,524.6,286.1,261760.9,0.5,60,45088.7,60.3,16832.2,58.8,39227184,177.3,BAD CALC,BAD CALC,1337,460.6,165.2,164.9,165.2
4/5/2004 8:30,,,16.8,9.4,2.6,581.1,283.1,271432.4,0.5,62.1,44163.7,62.5,16753.5,59.1,38422400,176,91,10.2,1355.4,460.8,165.2,164.9,165.3
4/5/2004 8:40,,,16.7,9.8,2.7,581.1,271.7,283942.2,0.5,63.6,44273.6,65.7,17527.6,61.8,38518036,178.3,94,9.5,1339.7,460.7,165.2,164.9,165.3
4/5/2004 8:50,,,16.7,10.4,2.8,543.3,267.5,283257.6,0.5,61.8,45845.6,65.7,17333.1,64.4,39885696,186.9,107.6,10.7,1382.4,460.5,165.2,164.8,165.4
4/5/2004 9:00,,,3.8,10.4,2.6,515,273,286114.3,0.5,58.2,45229.1,64.8,15861.6,63.1,39349300,179,19.5,2.1,1369.8,460.3,165.2,164.8,165.4
4/5/2004 9:10,,,17.4,9.3,2.8,553.5,284.5,273441,0.5,56.6,45316.7,61.5,17005,60.8,39425496,183.2,97.2,10.4,1359.4,460.1,165.1,164.8,165.5
4/5/2004 9:20,,,16.7,9.9,2.7,593.2,289.5,270655.5,0.5,57.2,45485.6,61.1,18921.5,59.9,39572496,182.1,97.5,10.8,1391.7,459.9,165.1,164.8,165.4
4/5/2004 9:30,3.9,673,17.1,10.8,2.7,560,293.4,284192.8,0.5,59.4,46533.3,61.2,17853.6,60.8,40484008,183.1,104,10.9,1365.2,459.7,165.1,164.8,165.4
4/5/2004 9:40,,,17.3,9.1,2.5,521.7,292.2,276103.4,0.5,61.2,46651.9,61.3,17898.2,60.5,40587144,184.5,100.3,10.4,1394.1,459.5,165.1,164.8,165.4
4/5/2004 9:50,,,16.3,9.6,2.7,562.4,286.3,275641.2,0.5,61.9,48771.3,63.2,20465.1,65.1,42431004,181.6,98.6,9.4,1478.5,459.3,165.1,164.8,165.3
4/5/2004 10:00,,,14.7,9.3,2.6,604.5,281.1,290695.3,0.5,59.8,47268.7,61.7,20977,61.9,41123764,187.8,68.1,6.4,1405.8,459.3,165.1,164.8,165.2
4/5/2004 10:10,,,14.9,9.5,2.4,581.1,289.7,273334.3,0.5,58.9,46503,62.5,19580.9,61.5,40457624,188.3,100.8,10,1393.2,459.4,165,164.8,165.2
4/5/2004 10:20,,,17.4,8.4,2.4,560,289.3,278321.8,0.5,60.2,46675.4,62.6,18927.6,61.4,40607580,182.5,101.1,9.9,1404.9,459.4,165,164.8,165.4
4/5/2004 10:30,,,15.3,8.7,2.7,546.2,284.6,290689.1,0.5,60.9,46580.8,62.8,21233.1,61.6,40525320,177.1,99.7,10.4,1398.6,459.5,165,164.7,165.4
4/5/2004 10:40,,,15,9.1,2.5,591.4,282.1,281600.6,0.5,61,46500.9,63.5,20288.8,62.4,40455752,180.3,109.2,11,1389.4,459.6,165,164.7,165.4
4/5/2004 10:50,,,15.3,9.5,2.3,597.8,281.1,285632.4,0.5,60.5,45970.5,62.8,18809.8,60.9,39994372,182.9,101.8,10,1359.7,459.7,165,164.7,165.4
4/5/2004 11:00,,,16.7,8.5,2.4,552.9,279.2,288189.4,0.5,59.8,45765.3,62.4,19294,60.9,39815844,179.2,63.8,6.6,1379.4,459.8,165,164.7,165.3
4/5/2004 11:10,,,15.3,9,2.4,550.1,278.7,286947.3,0.5,59.8,45596.6,63.7,20257.8,61.9,39669052,176.4,102.8,9.5,1358,459.9,164.9,164.7,165.3
4/5/2004 11:20,,,15,9.7,2.6,578,282.1,281225.8,0.5,59.6,45172.6,63.6,18633.7,61.3,39300196,172.1,101.4,9.6,1364,460,164.9,164.7,165.3
4/5/2004 11:30,3.5,702,14.9,8.6,2.6,597.4,281,285479.2,0.5,60.3,45128.5,62.9,18078.1,60.4,39261796,172.1,98.1,10.4,1353.6,460.1,164.9,164.7,165.3
4/5/2004 11:40,,,15.1,8.6,2.5,525.2,276.9,293442.8,0.5,61,44954,63.1,19481.7,60.9,39110012,170.9,92.2,10.5,1332.9,460.2,164.9,164.7,165.3
4/5/2004 11:50,,,15.1,9,2.4,503.6,278,283646.3,0.5,61,44738.2,63,19908.9,60.5,38922208,171.1,106.4,9.8,1320.2,460.3,164.9,164.7,165.3
4/5/2004 12:00,,,15.1,9.5,2.5,578,275.1,283869.8,0.5,60.2,43660.8,63.7,18146.7,60.3,37984896,170.5,104.9,9.4,1309.7,460.4,164.8,164.7,165.3
4/5/2004 12:10,,,15.2,9.4,2.6,564.2,275.1,295912.2,0.5,60,43407,62.3,17718.7,58.7,37764052,168.1,98.6,10.3,1308.5,460.5,164.8,164.6,165.2
4/5/2004 12:20,,,15.2,8.6,2.4,543.3,276.4,276644.1,0.5,60,42564.7,61.9,17148,57.6,37031316,175.3,97.1,10.5,1275.6,460.6,164.8,164.6,165.2
4/5/2004 12:30,,,15.3,8.9,2.4,560.6,273.2,278644.1,0.5,62.1,42940.9,63.3,19088,59.1,37358548,168.8,94.8,9.5,1291.1,460.6,164.8,164.6,165.2
4/5/2004 12:40,,,15.2,9.3,2.6,577.6,266.6,293017.8,0.5,61.8,42525.6,65,17771.5,59.8,36997232,165.1,106.5,9.5,1220,460.7,164.7,164.6,165.2
4/5/2004 12:50,,,15.3,9.5,2.6,612.3,265.6,281697.1,0.5,60.9,42425.8,64.9,16862.4,60.4,36910416,166.6,100.8,10.4,1232.9,460.8,164.7,164.6,165.2
4/5/2004 13:00,,,15.1,8.5,2.4,591.8,267.6,297540.9,0.5,59.6,42051.4,63.1,16907,58.8,36584732,160.8,96.6,10.4,1206.6,460.9,164.7,164.6,165.3
4/5/2004 13:10,,,15.1,8.6,2.3,543.9,267.5,282446.1,0.5,59.8,41732.6,63.6,18978.2,58.7,36307328,166.3,96.4,9.7,1237.1,461,164.6,164.6,165.2
4/5/2004 13:20,,,13.3,10.3,2.3,550,269,285282.6,0.5,59.8,42904.1,63,16633.2,60.3,37326584,159.7,83.7,9.6,1299.3,460.8,164.6,164.6,165.3
4/5/2004 13:30,3.9,733,13.5,10.4,2.3,605.8,271.7,281021.2,0.5,59.6,43447.5,63.5,15871.2,61.2,37799332,161.2,80.5,10.3,1320.5,460.3,164.6,164.6,165.2
4/5/2004 13:40,,,13.2,9.3,2.1,631.7,273.8,275563.8,0.5,59.1,43767.5,62.5,16310.1,60.6,38077740,160.2,74.6,9.8,1285.5,459.7,164.6,164.5,165.2
4/5/2004 13:50,,,13.2,10,2.2,558.6,277.9,287167.4,0.5,58.8,43718.2,61.5,18084.5,60.1,38034796,162.4,79.2,9.4,1274.2,459.1,164.5,164.5,165.2
4/5/2004 14:00,,,13.4,10.7,2.3,526.4,279.8,277970.8,0.5,59.8,43942.1,61.8,16918.7,60.3,38229608,161.3,82.4,10.3,1291.4,458.3,164.5,164.5,165.1
4/5/2004 14:10,,,5.9,0.3,3.4,558.5,277.9,120313.8,0.5,60,43709.3,61,40000,59.4,38027084,161.6,628.6,2.4,1317.1,457.5,164.5,164.5,165.1
4/5/2004 14:20,,,13.5,10.6,2.3,531.9,272.5,295476.6,0.5,64.4,33047.1,62.5,12941.4,45.9,28750950,162,80.5,9.2,1035.1,460.4,164.5,164.2,165.1
4/5/2004 14:30,,,13.3,9.6,2.3,439.3,242.1,300528.1,0.5,68.9,37568.3,70.7,11943.2,58.5,32684452,154.8,72.3,9.5,1175.3,460.5,164.5,164.5,165.3
4/5/2004 14:40,,,12.8,9.4,2.2,368.9,226.3,303772.9,0.5,66.6,38763.4,75.6,13401.2,64.9,33724116,154.6,73.9,10.4,1212.7,460.1,164.5,164.5,165.2
4/5/2004 14:50,,,13.2,10.4,2.1,367.2,225,317066.5,0.5,59.4,39859.7,74.8,13030.6,67.7,34677960,157.4,83.7,9.5,1194.6,459.6,164.5,164.5,165.3
4/5/2004 15:00,,,13.2,9.8,2.3,432.6,246.6,317117.8,0.5,51.2,40174.2,65.6,13636.4,61.1,34951532,160,77.5,9.7,1235.6,459.8,164.5,164.5,165.3
4/5/2004 15:10,,,13.2,9.7,2.2,435.1,277.4,301989.9,0.5,51,40081.2,57.6,17929.2,54.7,34870648,159.2,75.1,10.5,1180,460.2,164.5,164.5,165.3
4/5/2004 15:20,,,13,10.9,2.1,550.4,282.4,323085.8,0.5,57.2,40795.4,58.5,16473.3,54.9,35491968,156.1,80.1,9.3,1211.4,460.6,164.5,164.5,165.4
4/5/2004 15:30,3.7,699,12.7,9.3,2.3,507.9,272.3,299410.4,0.5,62.5,40866.4,60.1,15933.6,55.8,35553804,157.6,75.8,9.8,1195.7,461,164.5,164.5,165.4
4/5/2004 15:40,,,13.1,9.9,2.3,535.9,262.8,304425.8,0.5,64.4,41701.2,64.5,16559.2,60.5,36280028,159.2,78.9,10,1275.6,460.7,164.5,164.5,165.3
4/5/2004 15:50,,,13.2,10.4,2.2,576.9,253.8,302016.2,0.5,62.7,41587.4,66.2,14883.2,62,36181024,157,82.4,10.4,1258,460.5,164.5,164.5,165.2
4/5/2004 16:00,,,13.3,9.8,2.1,584,253.9,296485.5,0.5,58.8,41791.8,65.4,15972.3,62.1,36358828,158.2,74,10.1,1276.1,460.3,164.5,164.5,165.2
4/5/2004 16:10,,,13.9,11.2,2.1,537.3,267.1,316577.1,0.5,57.2,41849.5,63.5,14695.2,60.6,36409076,161.9,79.6,9.6,1275.7,460,164.5,164.5,165.2
4/5/2004 16:20,,,13.9,9.9,2.3,526.4,271.5,308033.7,0.5,56.9,42566.4,61.1,16799.2,59.4,37032744,161.9,74.2,9.5,1279.1,459.8,164.6,164.5,165.1
4/5/2004 16:30,,,14.4,11.1,2.4,529.5,274.8,303785.3,0.5,59.1,42475.9,61,15602.4,59,36954060,163.2,82.2,9.8,1297.3,459.6,164.6,164.5,165.1
4/5/2004 16:40,,,14.6,10.5,2.4,585.4,273.6,303562.9,0.5,61.6,41502,61.8,14788.6,57,36106708,158.2,73.8,10.7,1271.3,460.1,164.6,164.5,165.3
4/5/2004 16:50,,,14.5,11.8,2.4,582.9,262.6,302226.8,0.5,63.4,40406.8,65.2,13099.7,58.4,35153896,163.7,81.6,10.8,1248,460.8,164.6,164.5,165.3
4/5/2004 17:00,,,14.5,10.5,2.3,529.9,251.8,316203.8,0.5,63.3,42908.1,67.6,14771.7,64,37330028,164.3,73.4,11.1,1299.4,460,164.6,164.5,165.2
4/5/2004 17:10,,,14.6,11.6,2.3,511.9,255.7,300819.9,0.5,59.4,40819,66,12826.3,60.2,35512572,163.9,79.8,10.4,1183.3,459.8,164.6,164.4,165.1
4/5/2004 17:20,,,14.5,10.8,2.3,501.9,264.2,310526.6,0.5,56.9,41760.5,63,15427.1,59.7,36331636,167.7,78.6,9.9,1225.3,460.3,164.6,164.4,165.2
4/5/2004 17:30,4.1,712,14.5,10.7,2.3,581.8,275.2,299129.9,0.5,56.6,41072.3,60.5,13767.1,56.6,35732944,159.9,76.6,9.9,1254.1,460.7,164.6,164.4,165.1
4/5/2004 17:40,,,14.6,12.2,2.2,603.8,275.9,319704.9,0.5,59.6,42175,60.1,14580.1,57.4,36692292,158.1,79.9,9.7,1292,461.2,164.6,164.4,165.3
4/5/2004 17:50,,,14.5,11.2,2.3,560.6,272.3,297443,0.5,61.7,44227,62.7,15709.7,61.5,38477480,158.7,70.6,9.9,1351.1,461,164.6,164.4,165.3
4/5/2004 18:00,,,14.6,11.6,2.3,515.7,268.5,303972,0.5,60.5,45313,63.5,14001.9,63.7,39422308,165,74.4,9.9,1357.1,460.4,164.6,164.4,165.3
4/5/2004 18:10,,,14.5,11.9,2.3,512.6,269.6,312715.8,0.5,58.8,46220.6,63.5,15499.2,65,40211892,163.8,78.3,9.8,1371.9,459.9,164.6,164.4,165.2
4/5/2004 18:20,,,14.6,10.9,2.3,558.3,309,303249.8,0.5,58.4,47288,55.6,18941.8,58.2,41140540,163.1,70,9.8,1395,459.7,164.6,164.4,165.2
4/5/2004 18:30,,,13.3,9.8,2.2,578.7,296.1,312892.2,0.5,64.2,49665.2,58.8,19109.3,62.6,43208684,160.9,74.7,10.1,1476.7,459.7,164.6,164.4,165.2
4/5/2004 18:40,,,13.4,10.4,2.2,574.5,280.8,313003.4,0.5,66,48054.4,63.5,18480.4,64.2,41807372,167.3,83.3,10.5,1441.2,459.7,164.7,164.4,165.2
4/5/2004 18:50,,,13.3,9.7,2.3,519.9,270.4,302063.9,0.5,63.8,47235.2,66.9,17683.6,67,41094652,174.6,71.8,10.2,1429.1,459.7,164.7,164.4,165.2
4/5/2004 19:00,,,13.2,9.6,2.3,515.7,266.5,316960.7,0.5,59.8,46844.8,66.1,16162.7,66.4,40754980,176,76,9.9,1410.5,459.7,164.7,164.4,165.3
4/5/2004 19:10,,,13.3,10.5,2.1,539.1,278.1,308024.7,0.5,59.6,46431.3,63.9,16904.8,63.4,40395252,180.6,80.6,9.5,1391,459.7,164.7,164.4,165.3
4/5/2004 19:20,,,13.2,10.1,2.1,582.9,281.4,303091.3,0.5,59.8,45762.6,62.4,18267.5,61.2,39813504,176.4,82.5,9.6,1351.8,459.7,164.7,164.4,165.3
4/5/2004 19:30,3.8,660,13,9.7,2.1,579.8,280,303670.5,0.5,60.3,45484.4,62.8,17991.8,60.6,39571472,175.4,73.1,10,1361.7,459.7,164.7,164.4,165.3
4/5/2004 19:40,,,13.3,9.6,2.2,569.8,281.3,316412.3,0.5,61.6,45205.7,63,16139.1,60.7,39328960,178.5,77,10.8,1340.1,459.7,164.7,164.4,165.3
4/5/2004 19:50,,,13.3,10.4,2.3,525.2,272.8,313890.7,0.5,62.5,44979.9,65,15841.2,61.8,39132508,175.1,77.6,10.2,1348.6,459.7,164.7,164.4,165.3
4/5/2004 20:00,,,13.3,10.6,2.2,523.9,265.3,308339.3,0.5,62.5,45088.2,66.6,16135,63.7,39226720,172.6,82.1,9.4,1334.7,459.7,164.7,164.4,165.2
4/5/2004 20:10,,,12.9,10.2,2.1,533,264.2,327021.6,0.5,60.1,45144.6,67.2,16461.6,64.8,39275840,176.4,82.9,9.8,1344.2,459.7,164.7,164.4,165.2
4/5/2004 20:20,,,13.2,10.1,2.3,537.3,269,308915.5,0.5,58.6,45768.3,65.9,17310.4,64.6,39818448,178.4,79.2,10.1,1336.1,459.7,164.7,164.4,165.3
