Time,10f010.pv,10T0003.PV,10A100C3.PV
08/02/97 11:55:00,8.412103653,200.7650452,0.891140521
08/02/97 12:00:00,8.405705452,201.0804443,0.912076116
08/02/97 12:05:00,8.380070686,200.9006805,0.936307907
08/02/97 12:10:00,8.379570007,200.555191,0.936918259
08/02/97 12:15:00,8.375583649,200.7200012,1.113925695
08/02/97 12:20:00,8.363628387,200.8848114,1.089587092
08/02/97 12:25:00,8.362308502,201.0681915,1.058229327
08/02/97 12:30:00,8.356903076,201.0945587,1.049836874
08/02/97 12:35:00,8.332864761,201.1209106,1.049836755
08/02/97 12:40:00,8.283364296,201.1472931,1.064668655
08/02/97 12:45:00,8.291097641,201.173645,1.132236719
08/02/97 12:50:00,8.275898933,201.1568909,1.054507971
08/02/97 12:55:00,8.267350197,201.0836487,1.069455862
08/02/97 13:00:00,8.243148804,201.0104065,1.074251533
08/02/97 13:05:00,8.242054939,200.9371643,1.076021671
08/02/97 13:10:00,8.258285522,200.7338409,1.042512298
08/02/97 13:15:00,8.216734886,201.1513214,1.004058957
08/02/97 13:20:00,8.215638161,201.0634308,0.968702197
08/02/97 13:25:00,8.209860802,200.9755402,0.923123896
08/02/97 13:30:00,8.23962307,200.6404266,0.915555298
08/02/97 13:35:00,8.324411392,200.5462494,0.915555298
08/02/97 13:40:00,8.3104105,201.1583557,0.915555298
08/02/97 13:45:00,8.305368423,201.098587,0.805688679
08/02/97 13:50:00,8.422140121,201.0106964,0.82064271
08/02/97 13:55:00,8.427862167,200.9228058,0.820947886
08/02/97 14:00:00,8.411712646,201.154129,0.820947886
08/02/97 14:05:00,8.450399399,201.1014099,0.832850099
08/02/97 14:10:00,8.512320518,201.0486603,0.847270072
08/02/97 14:15:00,8.534104347,200.9959412,0.851466417
08/02/97 14:20:00,8.526181221,200.9432068,0.874660492
08/02/97 14:25:00,8.596038818,201.0726776,0.910733342
08/02/97 14:30:00,8.63299942,201.4663086,0.927762687
08/02/97 14:35:00,8.633173943,201.5133972,0.985747933
08/02/97 14:40:00,8.679700851,201.5604706,0.985747874
08/02/97 14:45:00,8.728164673,201.4582825,0.985747874
08/02/97 14:50:00,8.720974922,201.5132446,1.138340354
08/02/97 14:55:00,8.727941513,201.568161,1.138340354
08/02/97 15:00:00,8.746819496,201.6230927,1.220740438
08/02/97 15:05:00,8.738534927,201.678009,1.225501299
08/02/97 15:10:00,8.725424767,201.6856995,1.311807632
08/02/97 15:15:00,8.744035721,201.5392151,1.373333097
08/02/97 15:20:00,8.733038902,201.1523743,1.402325511
08/02/97 15:25:00,8.727658272,200.97258,1.434369922
08/02/97 15:30:00,8.744774818,200.7928009,1.434370041
08/02/97 15:35:00,8.722501755,200.8630524,1.489303231
08/02/97 15:40:00,8.728178978,201.7120972,1.490676641
08/02/97 15:45:00,8.720519066,201.7120972,1.502548337
08/02/97 15:50:00,8.718027115,200.9790649,1.535081148
08/02/97 15:55:00,8.683720589,200.8485413,1.535081148
08/02/97 16:00:00,8.660984993,200.8155823,1.635792136
08/02/97 16:05:00,8.664235115,201.4331207,1.541184783
08/02/97 16:10:00,8.61191082,201.4067535,1.541184783
08/02/97 16:15:00,8.523530006,201.3804016,1.547288418
08/02/97 16:20:00,8.508247375,201.3540192,1.613940954
08/02/97 16:25:00,8.51421833,201.327652,1.581850648
08/02/97 16:30:00,8.440778732,201.366684,1.562547684
08/02/97 16:35:00,8.396161079,201.7846069,1.562547684
08/02/97 16:40:00,8.407580376,201.3331909,1.50848639
08/02/97 16:45:00,8.380939484,201.3618622,1.46794045
08/02/97 16:50:00,8.359851837,201.3905182,1.430944443
08/02/97 16:55:00,8.373070717,201.4191742,1.330835938
08/02/97 17:00:00,8.367923737,201.4478455,1.205481172
08/02/97 17:05:00,8.425435066,201.7153931,1.116977453
08/02/97 17:10:00,8.439387321,201.3429413,1.100497484
08/02/97 17:15:00,8.43414402,201.5890198,1.043733001
08/02/97 17:20:00,8.449255943,201.5703583,0.994903386
08/02/97 17:25:00,8.527932167,201.7796783,0.979495287
08/02/97 17:30:00,8.555052757,201.3561249,0.92471087
08/02/97 17:35:00,8.548265457,201.366272,0.878933132
08/02/97 17:40:00,8.554223061,201.4169922,0.878933072
08/02/97 17:45:00,8.61901474,201.848877,0.866969824
08/02/97 17:50:00,8.652272224,201.8763428,0.866725683
08/02/97 17:55:00,8.644497871,201.9038239,0.895126522
08/02/97 18:00:00,8.683175087,201.9312744,0.903347969
08/02/97 18:05:00,8.757874489,201.9587402,0.942487895
08/02/97 18:10:00,8.740494728,201.8439331,0.992474377
08/02/97 18:15:00,8.744279861,201.8439331,1.004058957
08/02/97 18:20:00,8.748742104,201.8439331,1.028473735
08/02/97 18:25:00,8.76693058,201.8439331,1.040147066
08/02/97 18:30:00,8.735068321,202.30867,1.080355287
08/02/97 18:35:00,8.741555214,202.3317413,1.153599739
08/02/97 18:40:00,8.739377022,201.6725464,1.15359962
08/02/97 18:45:00,8.743523598,201.4528046,1.15359962
08/02/97 18:50:00,8.74085331,201.4194183,1.269569993
08/02/97 18:55:00,8.736990929,201.551239,1.269569993
08/02/97 19:00:00,8.739537239,201.8439331,1.269569993
08/02/97 19:05:00,8.748868942,201.8439331,1.251258969
08/02/97 19:10:00,8.737662315,201.8439331,1.25125885
08/02/97 19:15:00,8.682027817,201.9856415,1.317056894
08/02/97 19:20:00,8.665133476,201.773056,1.35708189
08/02/97 19:25:00,8.660969734,202.0944214,1.358073711
08/02/97 19:30:00,8.537614822,201.8492126,1.358073711
08/02/97 19:35:00,8.383190155,201.8887482,1.345683217
08/02/97 19:40:00,8.360021591,202.1438599,1.31786561
08/02/97 19:45:00,8.369005203,201.9790649,1.297036767
08/02/97 19:50:00,8.059602737,201.785553,1.294137478
08/02/97 19:55:00,8.05783844,201.8797302,1.244544744
08/02/97 20:00:00,8.043397903,201.973877,1.168858886
08/02/97 20:05:00,8.038050652,201.6763,1.016266346
08/02/97 20:10:00,8.120845795,201.5821228,0.979873061
08/02/97 20:15:00,8.107592583,201.3363647,0.825403631
08/02/97 20:20:00,8.110214233,201.6842499,0.692770183
08/02/97 20:25:00,8.165440559,201.6110077,0.692770183
08/02/97 20:30:00,8.196188927,201.8043823,0.564592421
08/02/97 20:35:00,8.191497803,201.6948547,0.450941533
08/02/97 20:40:00,8.224669456,201.5427246,0.448622108
08/02/97 20:45:00,8.258148193,201.6593475,0.415051728
08/02/97 20:50:00,8.254173279,201.6862488,0.401776195
08/02/97 20:55:00,8.264367104,201.6598816,0.381045401
08/02/97 21:00:00,8.282790184,201.6334991,0.36927399
08/02/97 21:05:00,8.323069572,201.6071472,0.356227309
08/02/97 21:10:00,8.343493462,201.5807648,0.348533839
08/02/97 21:15:00,8.357995987,201.5419006,0.362315744
08/02/97 21:20:00,8.38816452,201.6617432,0.372325808
08/02/97 21:25:00,8.400067329,201.6264038,0.372325808
08/02/97 21:30:00,8.39362812,201.9230347,0.350962847
08/02/97 21:35:00,8.38542366,201.8321991,0.386852622
08/02/97 21:40:00,8.475317955,201.4747772,0.435193926
08/02/97 21:45:00,8.481355667,201.5974884,0.448622078
08/02/97 21:50:00,8.478079796,201.7496185,0.448622078
08/02/97 21:55:00,8.514792442,201.9757538,0.481810957
08/02/97 22:00:00,8.535904884,201.9757843,0.494399875
08/02/97 22:05:00,8.54633522,201.9757843,0.513582945
08/02/97 22:10:00,8.550695419,201.9757843,0.551164329
08/02/97 22:15:00,8.555370331,201.9757538,0.57679981
08/02/97 22:20:00,8.542679787,201.7565765,0.610370278
08/02/97 22:25:00,8.541337013,202.0037994,0.610370278
08/02/97 22:30:00,8.560661316,202.1768188,0.610370278
08/02/97 22:35:00,8.536624908,202.2097778,0.714133143
08/02/97 22:40:00,8.553255081,201.5950775,0.727087915
08/02/97 22:45:00,8.547502518,201.677475,0.793481231
08/02/97 22:50:00,8.555761337,201.759903,0.796533108
08/02/97 22:55:00,8.547472,201.8423004,0.796533108
08/02/97 23:00:00,8.556261063,201.9246674,0.814844191
08/02/97 23:05:00,8.555635452,202.0285187,0.831411421
08/02/97 23:10:00,8.548341751,201.5444641,0.836207151
08/02/97 23:15:00,8.550969124,201.4503021,0.836207151
08/02/97 23:20:00,8.558244705,201.0496063,0.846354544
08/02/97 23:25:00,8.456557274,201.214386,0.889461935
08/02/97 23:30:00,8.364665985,201.9249268,0.92471081
08/02/97 23:35:00,8.362560272,201.642395,0.878933072
08/02/97 23:40:00,8.344492912,201.2845612,0.889233053
08/02/97 23:45:00,8.337601662,200.5782776,0.92471087
08/02/97 23:50:00,8.339747429,201.0779419,0.92471087
08/02/97 23:55:00,8.34125042,201.1438599,0.9054842
08/03/97 0:00:00,8.342562675,201.5505829,0.817896068
08/03/97 0:05:00,8.342302322,201.385788,0.743125737
08/03/97 0:10:00,8.346187592,201.0381622,0.741599798
08/03/97 0:15:00,8.336657524,200.9993744,0.741599798
08/03/97 0:20:00,8.340764046,200.9606018,0.726731777
08/03/97 0:25:00,8.335772514,200.9218292,0.676638961
08/03/97 0:30:00,8.338787079,201.1293488,0.662251651
08/03/97 0:35:00,8.325937271,201.1739349,0.646763563
08/03/97 0:40:00,8.335520744,201.1140137,0.646198928
08/03/97 0:45:00,8.318173409,201.0540924,0.650044322
08/03/97 0:50:00,8.338303566,200.8042755,0.656147957
08/03/97 0:55:00,8.346362114,201.1677856,0.656148016
08/03/97 1:00:00,8.321329117,201.0736084,0.631733119
08/03/97 1:05:00,8.338859558,200.9794464,0.604815841
08/03/97 1:10:00,8.323962212,200.8852692,0.604266405
08/03/97 1:15:00,8.246116638,200.7910919,0.628681302
08/03/97 1:20:00,8.202544212,201.2006531,0.628681302
08/03/97 1:25:00,8.214002609,201.2281189,0.628681302
08/03/97 1:30:00,8.139286041,201.2556,0.592059076
08/03/97 1:35:00,8.059488297,201.2830658,0.592059076
08/03/97 1:40:00,8.069045067,201.3105316,0.592059076
08/03/97 1:45:00,8.061243057,201.1571808,0.601214647
08/03/97 1:50:00,7.86388731,201.3369598,0.601214647
08/03/97 1:55:00,7.880813122,201.5341034,0.523773909
08/03/97 2:00:00,7.851130486,201.5090637,0.494399875
08/03/97 2:05:00,7.847376823,201.0660706,0.450910985
08/03/97 2:10:00,7.81145668,201.052887,0.373851776
08/03/97 2:15:00,7.806409359,201.052887,0.341807336
08/03/97 2:20:00,7.809129715,201.5275116,0.309915483
08/03/97 2:25:00,7.677602768,201.580246,0.254486978
08/03/97 2:30:00,7.669393063,202.0548706,0.219733268
08/03/97 2:35:00,7.67854166,202.107605,0.219733268
08/03/97 2:40:00,7.678274155,201.6016693,0.216986611
08/03/97 2:45:00,7.669324875,201.6291504,0.203539759
08/03/97 2:50:00,7.680648804,201.656601,0.183111042
08/03/97 2:55:00,7.6735816,201.6840668,0.183111042
08/03/97 3:00:00,7.668225765,201.7115173,0.201055944
08/03/97 3:05:00,7.659200191,201.8850555,0.201422185
08/03/97 3:10:00,7.672053814,201.9377899,0.168233305
08/03/97 3:15:00,7.667562008,201.9905396,0.155644402
08/03/97 3:20:00,7.850916862,202.0432739,0.17246072
08/03/97 3:25:00,7.869419575,202.095993,0.197302163
08/03/97 3:30:00,7.867114544,201.9757843,0.183111042
08/03/97 3:35:00,7.943102837,202.4503937,0.183111042
08/03/97 3:40:00,8.013543129,202.2737274,0.182424381
08/03/97 3:45:00,8.01834774,201.8087616,0.180059209
08/03/97 3:50:00,8.015526772,201.6013336,0.207525864
08/03/97 3:55:00,8.052864075,202.0498047,0.207525879
08/03/97 4:00:00,8.074495316,201.8976746,0.207525879
08/03/97 4:05:00,8.082095146,201.7455597,0.204474032
08/03/97 4:10:00,8.081332207,201.6122742,0.204474017
08/03/97 4:15:00,8.078860283,202.4372101,0.256355494
08/03/97 4:20:00,8.061769485,201.661972,0.217673272
08/03/97 4:25:00,8.075839043,201.5301361,0.216681421
08/03/97 4:30:00,8.067140579,201.1685333,0.244148076
08/03/97 4:35:00,8.073854446,201.0786438,0.253074735
08/03/97 4:40:00,8.071009636,200.9887848,0.248542741
08/03/97 4:45:00,8.081400871,200.89888,0.247199938
08/03/97 4:50:00,7.950127125,200.8089905,0.242774755
08/03/97 4:55:00,7.935545444,200.7666168,0.241096228
08/03/97 5:00:00,7.945860386,201.1583557,0.241096228
08/03/97 5:05:00,7.942846775,201.1847229,0.258535385
08/03/97 5:10:00,7.750526428,201.1847229,0.2498703
08/03/97 5:15:00,7.752693176,201.1847229,0.225836977
08/03/97 5:20:00,7.732724667,200.6573639,0.225836977
08/03/97 5:25:00,7.60460186,200.6573639,0.213080242
08/03/97 5:30:00,7.591357231,200.6573792,0.192266613
08/03/97 5:35:00,7.59566021,200.6573639,0.216681421
08/03/97 5:40:00,7.599261284,200.6573639,0.216681436
08/03/97 5:45:00,7.494529724,200.9115601,0.20142217
08/03/97 5:50:00,7.485870361,200.8588409,0.192266613
08/03/97 5:55:00,7.493782043,200.806076,0.192266613
08/03/97 6:00:00,7.495590687,200.7533569,0.207525879
08/03/97 6:05:00,7.507688046,200.7006073,0.20154424
08/03/97 6:10:00,7.487258434,201.1319885,0.201422185
08/03/97 6:15:00,7.494216919,200.9694061,0.177007377
08/03/97 6:20:00,7.493204117,201.0690613,0.177007377
08/03/97 6:25:00,7.496658325,201.1589661,0.177007377
08/03/97 6:30:00,7.49051857,201.2488708,0.183111057
08/03/97 6:35:00,7.48034668,201.3387604,0.183111057
08/03/97 6:40:00,7.695082664,201.4286499,0.191961437
08/03/97 6:45:00,7.704123497,200.8419495,0.19531846
08/03/97 6:50:00,7.708968639,200.4530182,0.204168826
08/03/97 6:55:00,7.778087616,201.1122131,0.19513534
08/03/97 7:00:00,7.812257767,201.4615936,0.186162904
08/03/97 7:05:00,7.820026875,201.0660858,0.196310312
08/03/97 7:10:00,7.817804337,200.3871155,0.207525879
08/03/97 7:15:00,7.822840214,201.0133362,0.207525879
08/03/97 7:20:00,7.825599194,201.6285858,0.183111042
08/03/97 7:25:00,7.807825089,201.2110901,0.186100632
08/03/97 7:30:00,7.81511879,201.0555267,0.20142217
08/03/97 7:35:00,7.81411171,200.7308197,0.240286559
08/03/97 7:40:00,7.806024551,201.1583405,0.241096243
08/03/97 7:45:00,7.831110477,201.0118713,0.241096228
08/03/97 7:50:00,7.82805872,200.6474609,0.231574446
08/03/97 7:55:00,7.835291386,200.5925293,0.246589556
08/03/97 8:00:00,7.841340542,200.5376129,0.253303617
08/03/97 8:05:00,7.82578516,200.4826813,0.253303617
08/03/97 8:10:00,7.703139305,200.4277496,0.224311054
08/03/97 8:15:00,7.69791317,200.1695557,0.192266613
08/03/97 8:20:00,7.67873764,200.3892975,0.210577711
08/03/97 8:25:00,7.616351604,200.850174,0.207831055
08/03/97 8:30:00,7.581606388,201.1715393,0.195318475
08/03/97 8:35:00,7.608546734,200.037735,0.195318475
08/03/97 8:40:00,7.579791069,200.105835,0.195318446
08/03/97 8:45:00,7.585588932,200.2157135,0.22278513
08/03/97 8:50:00,7.582659721,200.535965,0.222785115
08/03/97 8:55:00,7.586211681,200.5634308,0.199774176
08/03/97 9:00:00,7.597094536,200.5909119,0.183111042
08/03/97 9:05:00,7.587730885,200.6183624,0.183111042
08/03/97 9:10:00,7.581652164,200.6458282,0.183111042
08/03/97 9:15:00,7.582582951,200.2750549,0.201048478
08/03/97 9:20:00,7.819475174,200.2876892,0.201422185
08/03/97 9:25:00,7.853290081,200.3140564,0.201422185
08/03/97 9:30:00,7.859942913,200.3404388,0.201422185
08/03/97 9:35:00,7.850520611,200.3667908,0.197073281
08/03/97 9:40:00,7.981773853,200.3931732,0.191106915
08/03/97 9:45:00,7.99398756,200.5387268,0.189214766
08/03/97 9:50:00,8.141880989,200.3865967,0.234992534
08/03/97 9:55:00,8.178002357,200.0245514,0.234992519
08/03/97 10:00:00,8.15913868,199.9981842,0.234992534
08/03/97 10:05:00,8.158787727,201.0397034,0.317392498
08/03/97 10:10:00,8.306693077,201.0265198,0.323435158
08/03/97 10:15:00,8.323077202,200.457428,0.350962847
08/03/97 10:20:00,8.318392754,200.5672913,0.36927399
08/03/97 10:25:00,8.382671356,200.6771545,0.36927399
08/03/97 10:30:00,8.428442955,200.7870026,0.55543685
08/03/97 10:35:00,8.441282272,200.7667999,0.55543685
08/03/97 10:40:00,8.425695419,200.5690308,0.555436909
08/03/97 10:45:00,8.420819283,201.1363983,0.589007258
08/03/97 10:50:00,8.415265083,201.4273224,0.70261085
08/03/97 10:55:00,8.42820549,200.9694061,0.86161387
08/03/97 11:00:00,8.415905952,200.5519104,0.909451604
08/03/97 11:05:00,8.445356369,200.037735,0.909451604
08/03/97 11:10:00,8.448067665,199.5894623,0.917569578
08/03/97 11:15:00,8.436712265,200.0527954,0.930814624
08/03/97 11:20:00,8.426159859,200.4859924,0.891140461
08/03/97 11:25:00,8.435346603,200.6136169,0.891140521
08/03/97 11:30:00,8.408613205,200.7035065,0.891140521
08/03/97 11:35:00,8.400629044,200.7934113,0.894130051
08/03/97 11:40:00,8.364654541,200.8832855,0.894192398
08/03/97 11:45:00,8.377086639,201.0301208,0.894192398
08/03/97 11:50:00,8.342661858,200.9701996,0.914105654
08/03/97 11:55:00,8.475393295,200.565094,0.921658993
08/03/97 12:00:00,8.43055439,200.6639709,0.921659052
08/03/97 12:05:00,8.43614006,200.8052216,0.935610294
08/03/97 12:10:00,8.435889244,201.0397034,0.924859703
08/03/97 12:15:00,8.406064034,201.052887,0.900296092
08/03/97 12:20:00,8.405972481,201.052887,0.918851316
08/03/97 12:25:00,8.410679817,201.052887,0.949125648
08/03/97 12:30:00,8.412106514,201.052887,0.949125648
08/03/97 12:35:00,8.423883438,201.052887,0.979644179
08/03/97 12:40:00,8.40862751,201.0001526,0.979644179
08/03/97 12:45:00,8.415516853,200.9508972,0.967436731
08/03/97 12:50:00,8.445137024,200.8468018,0.967436731
08/03/97 12:55:00,8.479621887,200.7427216,0.967436731
08/03/97 13:00:00,8.487662315,200.5387268,0.982695997
08/03/97 13:05:00,8.487442017,200.6870422,0.982695997
08/03/97 13:10:00,8.604663849,201.0232239,0.972075582
08/03/97 13:15:00,8.610151291,200.858429,0.964384913
08/03/97 13:20:00,8.594607353,200.5613098,0.970183432
08/03/97 13:25:00,8.662397385,200.6554871,0.98994422
08/03/97 13:30:00,8.694168091,200.749649,1.025421977
08/03/97 13:35:00,8.698729515,200.8438416,NaN
08/03/97 13:40:00,8.691224098,201.0397034,NaN
08/03/97 13:45:00,8.78633213,201.1037445,NaN
08/03/97 13:50:00,8.792215347,201.386261,1.116977453
08/03/97 13:55:00,8.800714493,201.5037842,1.116977453
08/03/97 14:00:00,8.797861099,201.371933,1.116977453
08/03/97 14:05:00,8.79627037,201.0695801,1.284829378
08/03/97 14:10:00,8.801019669,201.1135406,1.284829378
08/03/97 14:15:00,8.794778824,201.157486,1.284829378
08/03/97 14:20:00,8.790990829,201.3429413,1.368537188
08/03/97 14:25:00,8.817118645,200.9606018,NaN
08/03/97 14:30:00,8.589953423,201.1979218,1.406903148
08/03/97 14:35:00,8.60086441,201.385788,1.487243176
08/03/97 14:40:00,8.446996689,201.4533691,1.489303231
08/03/97 14:45:00,8.468398094,201.4808197,1.489303231
08/03/97 14:50:00,8.468782425,201.5082855,1.530317068
08/03/97 14:55:00,8.474364281,201.5357361,1.474272966
08/03/97 15:00:00,8.46807766,201.5632172,1.446577311
08/03/97 15:05:00,8.448690414,201.6527557,1.356303573
08/03/97 15:10:00,8.497055054,201.3231812,1.290933013
08/03/97 15:15:00,8.448292732,201.3249512,1.290932894
08/03/97 15:20:00,8.470808983,201.5047302,1.364177346
08/03/97 15:25:00,8.460359573,201.6826172,1.366237402
08/03/97 15:30:00,8.472624779,201.605072,1.373332977
08/03/97 15:35:00,8.461672783,201.5275269,1.40385139
08/03/97 15:40:00,8.460213661,201.4499512,1.40385139
08/03/97 15:45:00,8.467474937,201.2418518,1.424778461
08/03/97 15:50:00,8.451545715,201.3151093,1.335947752
08/03/97 15:55:00,8.45786953,201.8117981,1.333658814
08/03/97 16:00:00,8.473708153,201.7705841,1.184118152
08/03/97 16:05:00,8.464259148,201.7294006,1.156215549
08/03/97 16:10:00,8.472786903,201.3635406,1.117892981
08/03/97 16:15:00,8.466498375,201.4871368,1.09866631
08/03/97 16:20:00,8.456807137,201.610733,0.991851568
08/03/97 16:25:00,8.479483604,201.8307495,0.978118241
08/03/97 16:30:00,8.461501122,201.7299347,0.930814624
08/03/97 16:35:00,8.459462166,201.6136017,0.930814564
08/03/97 16:40:00,8.446943283,201.4972687,0.930814564
08/03/97 16:45:00,8.472151756,201.6923218,0.888088644
08/03/97 16:50:00,8.473195076,201.7153931,0.888088584
08/03/97 16:55:00,8.55516243,201.5505829,0.878566921
08/03/97 17:00:00,8.562486649,201.2242584,0.875881255
08/03/97 17:05:00,8.59473896,201.4440155,0.882519007
08/03/97 17:10:00,8.620929718,201.7120819,0.860698283
08/03/97 17:15:00,8.608044624,201.7120819,0.851466417
08/03/97 17:20:00,8.616333961,201.7120819,0.875804961
08/03/97 17:25:00,8.641041756,201.7120819,0.900967419
08/03/97 17:30:00,8.657442093,201.7120819,0.912503421
08/03/97 17:35:00,8.672653198,201.580246,0.90914011
08/03/97 17:40:00,8.668210983,201.580246,0.908841193
08/03/97 17:45:00,8.662229538,201.580246,0.927762687
08/03/97 17:50:00,8.651585579,201.6197968,0.94607383
08/03/97 17:55:00,8.657601357,202.0614624,0.946073711
08/03/97 18:00:00,8.651661873,201.5846405,0.973540425
08/03/97 18:05:00,8.660511971,201.4615936,0.958281219
08/03/97 18:10:00,8.663235664,201.4225616,0.958281219
08/03/97 18:15:00,8.661715508,201.3962097,0.958281219
08/03/97 18:20:00,8.665960312,201.3698273,0.934354663
08/03/97 18:25:00,8.683172226,201.3434601,0.933866382
08/03/97 18:30:00,8.69635582,201.3171082,0.961333096
08/03/97 18:35:00,8.687269211,201.6036224,0.961333096
08/03/97 18:40:00,8.68789959,201.6335907,0.961333036
08/03/97 18:45:00,8.744071007,201.6635437,0.961333096
08/03/97 18:50:00,8.813303947,201.693512,0.949430823
08/03/97 18:55:00,8.838480949,202.1207886,0.949125588
08/03/97 19:00:00,8.828425407,201.7955933,0.955229402
08/03/97 19:05:00,8.831996918,202.2130737,0.95965451
08/03/97 19:10:00,8.835689545,202.2855835,1.016647935
08/03/97 19:15:00,8.827877045,202.3326874,1.037629366
08/03/97 19:20:00,8.83398056,202.9645691,1.048249841
08/03/97 19:25:00,8.837507248,202.971756,1.092181087
08/03/97 19:30:00,8.81599617,202.9118347,1.132236719
08/03/97 19:35:00,8.831774712,202.5748138,1.16238904
08/03/97 19:40:00,8.819407463,202.6984253,1.212271452
08/03/97 19:45:00,8.638507843,202.8220215,1.214636683
08/03/97 19:50:00,8.502194405,202.9843445,1.214636683
08/03/97 19:55:00,8.388103485,203.1491394,1.220679402
08/03/97 20:00:00,8.246926308,203.000824,1.248207092
08/03/97 20:05:00,8.136638641,202.8360291,1.23905158
08/03/97 20:10:00,8.14631176,202.5848694,1.239051461
08/03/97 20:15:00,8.162701607,201.8795319,1.211584687
08/03/97 20:20:00,8.166089058,202.0772858,1.071947098
08/03/97 20:25:00,7.998771667,202.3581085,0.971785605
08/03/97 20:30:00,7.987669945,202.8854675,0.949125588
08/03/97 20:35:00,7.995491028,203.4128265,0.886525512
08/03/97 20:40:00,8.042032242,202.7894135,0.831858277
08/03/97 20:45:00,8.049305916,202.1603394,0.820947945
08/03/97 20:50:00,8.045289993,202.3014069,0.787606418
08/03/97 20:55:00,8.103121758,202.499176,0.728720963
08/03/97 21:00:00,8.107790947,202.847229,0.692770183
08/03/97 21:05:00,8.11001873,202.7812958,0.698873878
08/03/97 21:10:00,8.107925415,202.4137726,0.698873878
08/03/97 21:15:00,8.065584183,202.48703,0.657002449
08/03/97 21:20:00,8.05389595,202.8291473,0.656147957
08/03/97 21:25:00,8.031726837,202.7092743,0.670430601
08/03/97 21:30:00,7.990676403,202.2542572,0.6744591
08/03/97 21:35:00,8.038812637,202.3366852,0.667483449
08/03/97 21:40:00,8.024827003,202.2224884,0.662251651
08/03/97 21:45:00,8.027917862,202.1283264,0.662251651
08/03/97 21:50:00,8.030542374,202.0341644,0.656646192
08/03/97 21:55:00,8.027564049,201.9399872,0.64479506
08/03/97 22:00:00,8.064052582,201.8458252,0.634784997
08/03/97 22:05:00,8.132267952,201.8263397,0.634784997
08/03/97 22:10:00,8.216467857,201.9728394,0.622951269
08/03/97 22:15:00,8.234046936,201.7439423,0.619525731
08/03/97 22:20:00,8.227301598,201.7988892,0.608905315
08/03/97 22:25:00,8.233985901,201.1319885,0.601214647
08/03/97 22:30:00,8.236923218,201.7681274,0.601214647
08/03/97 22:35:00,8.237007141,202.1559448,0.601214647
08/03/97 22:40:00,8.258852005,201.9362335,0.601214647
08/03/97 22:45:00,8.283472061,201.7329712,0.619525731
08/03/97 22:50:00,8.282301903,201.7878876,0.665303528
08/03/97 22:55:00,8.279419899,201.8428345,0.665303528
08/03/97 23:00:00,8.314102173,201.8977661,0.607318282
08/03/97 23:05:00,8.334605217,201.9526978,0.628147185
08/03/97 23:10:00,8.334055901,201.862381,0.628681302
08/03/97 23:15:00,8.322049141,202.252655,0.628681302
08/03/97 23:20:00,8.336260796,202.0893555,0.625141203
08/03/97 23:25:00,8.309686661,201.9879456,0.615619421
08/03/97 23:30:00,8.328721046,201.8865356,0.604266465
08/03/97 23:35:00,8.323312759,201.621994,0.625629425
08/03/97 23:40:00,8.316736221,201.7318573,0.625629485
08/03/97 23:45:00,8.33697319,201.8417358,0.625629425
